"TOA5","LittleFanning","CR1000","68222","CR1000.Std.27.04","CPU:Little Fanning_04052023_hourlyc.CR1","10194","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","cDOM"
"2023-11-28 19:00:00",5710,12.39,10.61,601.4749
"2023-11-28 20:00:00",5711,12.39,9.44,614.4006
"2023-11-28 21:00:00",5712,12.32,8.57,608.0859
"2023-11-28 22:00:00",5713,12.36,7.817,593.9995
"2023-11-28 23:00:00",5714,12.31,7.137,729.6548
"2023-11-29 00:00:00",5715,12.32,6.547,657.4435
"2023-11-29 01:00:00",5716,12.5,6.091,640.418
"2023-11-29 02:00:00",5717,12.43,5.637,43.38856
"2023-11-29 03:00:00",5718,12.43,5.225,41.87634
"2023-11-29 04:00:00",5719,12.4,4.665,41.97453
"2023-11-29 05:00:00",5720,12.35,4.064,42.76849
"2023-11-29 06:00:00",5721,12.4,3.612,43.38868
"2023-11-29 07:00:00",5722,12.4,3.228,42.33686
"2023-11-29 08:00:00",5723,12.4,3.165,41.1011
"2023-11-29 09:00:00",5724,12.43,4.064,42.78238
"2023-11-29 10:00:00",5725,12.33,6.351,43.46123
"2023-11-29 11:00:00",5726,12.42,9.86,366.875
"2023-11-29 12:00:00",5727,12.46,12.72,418.1893
"2023-11-29 13:00:00",5728,12.44,12.58,478.8159
"2023-11-29 14:00:00",5729,12.32,14.18,533.3653
"2023-11-29 15:00:00",5730,12.38,15.43,569.5995
"2023-11-29 16:00:00",5731,12.46,14.49,580.1592
"2023-11-29 17:00:00",5732,12.41,13.33,605.4748
"2023-11-29 18:00:00",5733,12.39,11.49,615.5593
"2023-11-29 19:00:00",5734,12.42,10,663.0978
"2023-11-29 20:00:00",5735,12.49,8.63,730.7431
"2023-11-29 21:00:00",5736,12.52,7.464,787.1817
"2023-11-29 22:00:00",5737,12.52,6.678,761.3578
"2023-11-29 23:00:00",5738,12.5,6.242,43.21445
"2023-11-30 00:00:00",5739,12.48,5.591,326.8942
"2023-11-30 01:00:00",5740,12.38,4.945,43.94326
"2023-11-30 02:00:00",5741,12.4,4.471,347.8758
"2023-11-30 03:00:00",5742,12.38,4.064,446.8856
"2023-11-30 04:00:00",5743,12.39,3.612,516.1218
"2023-11-30 05:00:00",5744,12.54,3.314,619.4759
"2023-11-30 06:00:00",5745,12.55,3.057,853.2251
"2023-11-30 07:00:00",5746,12.56,2.907,804.4802
"2023-11-30 08:00:00",5747,12.55,3.185,727.5455
"2023-11-30 09:00:00",5748,12.55,4.902,705.2286
"2023-11-30 10:00:00",5749,12.57,7.663,700.8897
"2023-11-30 11:00:00",5750,12.49,11.79,717.1327
"2023-11-30 12:00:00",5751,12.47,15.82,904.6103
"2023-11-30 13:00:00",5752,12.41,16.66,888.7556
"2023-11-30 14:00:00",5753,12.3,17.56,772.592
"2023-11-30 15:00:00",5754,12.5,19.18,748.4674
"2023-11-30 16:00:00",5755,12.5,19.49,682.746
"2023-11-30 17:00:00",5756,12.52,18.28,43.05459
"2023-11-30 18:00:00",5757,12.53,16.61,43.06463
"2023-11-30 19:00:00",5758,12.53,15.6,43.73526
"2023-11-30 20:00:00",5759,12.53,15.12,42.39523
"2023-11-30 21:00:00",5760,12.53,14.8,42.11337
"2023-11-30 22:00:00",5761,12.53,14.66,42.45791
"2023-11-30 23:00:00",5762,12.52,14.4,43.25097
"2023-12-01 00:00:00",5763,12.52,14.09,385.9898
"2023-12-01 01:00:00",5764,12.52,14.01,429.1174
"2023-12-01 02:00:00",5765,12.51,13.8,498.6927
"2023-12-01 03:00:00",5766,12.52,13.59,539.774
"2023-12-01 04:00:00",5767,12.54,13.33,42.66542
"2023-12-01 05:00:00",5768,12.53,13.21,43.02025
"2023-12-01 06:00:00",5769,12.52,13.26,44.20002
"2023-12-01 07:00:00",5770,12.52,13.19,42.14377
"2023-12-01 08:00:00",5771,12.52,13.14,42.50561
"2023-12-01 09:00:00",5772,12.52,14.16,43.9792
"2023-12-01 10:00:00",5773,12.51,16.59,42.54179
"2023-12-01 11:00:00",5774,12.39,20.66,42.53362
"2023-12-01 12:00:00",5775,12.46,23.87,302.3699
"2023-12-01 13:00:00",5776,12.47,24.42,484.9609
"2023-12-01 14:00:00",5777,12.48,25.31,522.4959
"2023-12-01 15:00:00",5778,12.35,26.34,544.1958
"2023-12-01 16:00:00",5779,12.45,24.95,550.0607
"2023-12-01 17:00:00",5780,12.37,23.41,546.5417
"2023-12-01 18:00:00",5781,12.35,22.11,561.2039
"2023-12-01 19:00:00",5782,12.33,21.18,564.7883
"2023-12-01 20:00:00",5783,12.35,20.53,579.4784
"2023-12-01 21:00:00",5784,12.37,19.97,598.8424
"2023-12-01 22:00:00",5785,12.34,19.52,605.3524
"2023-12-01 23:00:00",5786,12.34,19.23,231.7001
"2023-12-02 00:00:00",5787,12.3,18.97,920.4321
"2023-12-02 01:00:00",5788,12.27,18.77,458.2693
"2023-12-02 02:00:00",5789,12.29,18.53,43.04774
"2023-12-02 03:00:00",5790,12.4,18.43,320.9686
"2023-12-02 04:00:00",5791,12.33,18.38,346.272
"2023-12-02 05:00:00",5792,12.27,18.33,794.8857
"2023-12-02 06:00:00",5793,12.38,18.33,196.6722
"2023-12-02 07:00:00",5794,12.36,18.35,382.1222
"2023-12-02 08:00:00",5795,12.31,18.48,555.5183
"2023-12-02 09:00:00",5796,12.39,19.13,748.5377
"2023-12-02 10:00:00",5797,12.46,19.94,635.835
"2023-12-02 11:00:00",5798,12.47,21.23,622.2897
"2023-12-02 12:00:00",5799,12.48,22.9,121.0845
"2023-12-02 13:00:00",5800,12.5,23.99,960.5997
"2023-12-02 14:00:00",5801,12.52,24.87,43.47446
"2023-12-02 15:00:00",5802,12.51,25.34,859.7244
"2023-12-02 16:00:00",5803,12.5,25.34,807.5273
"2023-12-02 17:00:00",5804,12.5,24.89,708.9979
"2023-12-02 18:00:00",5805,12.5,24.1,42.1296
"2023-12-02 19:00:00",5806,12.49,23.47,42.80749
"2023-12-02 20:00:00",5807,12.49,22.92,42.76582
"2023-12-02 21:00:00",5808,12.49,22.59,42.41166
"2023-12-02 22:00:00",5809,12.49,22.33,42.19708
"2023-12-02 23:00:00",5810,12.49,22.17,42.12712
"2023-12-03 00:00:00",5811,12.49,22.19,43.43602
"2023-12-03 01:00:00",5812,12.49,22.28,42.84793
"2023-12-03 02:00:00",5813,12.48,22.39,42.99741
"2023-12-03 03:00:00",5814,12.49,22.53,43.06958
"2023-12-03 04:00:00",5815,12.47,22.47,42.83341
"2023-12-03 05:00:00",5816,12.48,22.39,44.15889
"2023-12-03 06:00:00",5817,12.48,22.45,43.18862
"2023-12-03 07:00:00",5818,12.47,22.47,43.88074
"2023-12-03 08:00:00",5819,12.47,22.39,42.784
"2023-12-03 09:00:00",5820,12.47,22.39,42.40551
"2023-12-03 10:00:00",5821,12.46,22.45,43.15293
"2023-12-03 11:00:00",5822,12.46,21.7,42.77447
"2023-12-03 12:00:00",5823,12.46,21.42,235.2151
"2023-12-03 13:00:00",5824,12.46,21.15,441.9864
"2023-12-03 14:00:00",5825,12.45,21.31,540.1573
"2023-12-03 15:00:00",5826,12.45,21.48,596.4587
"2023-12-03 16:00:00",5827,12.45,21.48,692.6007
"2023-12-03 17:00:00",5828,12.45,21.45,770.0505
"2023-12-03 18:00:00",5829,12.44,21.12,765.3936
"2023-12-03 19:00:00",5830,12.44,20.77,784.1903
"2023-12-03 20:00:00",5831,12.43,20.61,43.70896
"2023-12-03 21:00:00",5832,12.43,20.37,402.3898
"2023-12-03 22:00:00",5833,12.43,20.26,930.2676
"2023-12-03 23:00:00",5834,12.43,20.15,754.8963
"2023-12-04 00:00:00",5835,12.42,20.02,688.6202
"2023-12-04 01:00:00",5836,12.43,19.86,690.3695
"2023-12-04 02:00:00",5837,12.42,19.7,703.8867
"2023-12-04 03:00:00",5838,12.42,19.57,700.9714
"2023-12-04 04:00:00",5839,12.43,19.44,43.04816
"2023-12-04 05:00:00",5840,12.41,19.55,43.87088
"2023-12-04 06:00:00",5841,12.41,20.02,42.81851
"2023-12-04 07:00:00",5842,12.41,20.08,400.8653
"2023-12-04 08:00:00",5843,12.41,19.89,1056.406
"2023-12-04 09:00:00",5844,12.41,19.86,749.0308
"2023-12-04 10:00:00",5845,12.42,19.94,720.2784
"2023-12-04 11:00:00",5846,12.42,20.88,689.7576
"2023-12-04 12:00:00",5847,12.41,21.29,639.2878
"2023-12-04 13:00:00",5848,12.41,20.99,609.3916
"2023-12-04 14:00:00",5849,12.41,21.31,617.003
"2023-12-04 15:00:00",5850,12.4,21.07,618.7693
"2023-12-04 16:00:00",5851,12.4,20.58,593.5539
"2023-12-04 17:00:00",5852,12.4,19.52,348.2653
"2023-12-04 18:00:00",5853,12.39,18.25,534.3976
"2023-12-04 19:00:00",5854,12.39,17.01,646.4545
"2023-12-04 20:00:00",5855,12.38,16.09,585.4393
"2023-12-04 21:00:00",5856,12.38,15.39,43.96167
"2023-12-04 22:00:00",5857,12.37,14.75,314.3858
"2023-12-04 23:00:00",5858,12.38,14.28,442.0063
"2023-12-05 00:00:00",5859,12.42,13.85,42.64202
"2023-12-05 01:00:00",5860,12.42,13.61,472.3034
"2023-12-05 02:00:00",5861,12.42,13.47,499.9296
"2023-12-05 03:00:00",5862,12.42,13.52,506.9562
"2023-12-05 04:00:00",5863,12.39,13.23,501.115
"2023-12-05 05:00:00",5864,12.38,12.88,519.3058
"2023-12-05 06:00:00",5865,12.35,12.46,525.7666
"2023-12-05 07:00:00",5866,12.36,12.16,536.9175
"2023-12-05 08:00:00",5867,12.42,12,572.7175
"2023-12-05 09:00:00",5868,12.43,12.79,612.6257
"2023-12-05 10:00:00",5869,12.42,13.92,671.2822
"2023-12-05 11:00:00",5870,12.41,16.12,655.263
"2023-12-05 12:00:00",5871,12.43,17.59,639.4144
"2023-12-05 13:00:00",5872,12.42,17.77,615.3604
"2023-12-05 14:00:00",5873,12.38,18.38,588.9595
"2023-12-05 15:00:00",5874,12.39,18.46,584.2661
"2023-12-05 16:00:00",5875,12.39,18.2,597.1731
"2023-12-05 17:00:00",5876,12.4,17.16,598.3465
"2023-12-05 18:00:00",5877,12.41,15.55,537.3312
"2023-12-05 19:00:00",5878,12.43,13.99,490.4528
"2023-12-05 20:00:00",5879,12.39,12.7,484.0957
"2023-12-05 21:00:00",5880,12.39,11.86,514.0289
"2023-12-05 22:00:00",5881,12.36,11.4,538.0912
"2023-12-05 23:00:00",5882,12.35,11.45,538.0912
"2023-12-06 00:00:00",5883,12.36,11.56,544.5469
"2023-12-06 01:00:00",5884,12.37,11.52,574.4781
"2023-12-06 02:00:00",5885,12.37,11.4,601.4749
"2023-12-06 03:00:00",5886,12.38,11.22,602.6486
"2023-12-06 04:00:00",5887,12.37,11.13,602.6486
"2023-12-06 05:00:00",5888,12.37,11.02,581.5208
"2023-12-06 06:00:00",5889,12.37,10.74,573.3043
"2023-12-06 07:00:00",5890,12.39,10.18,570.9568
"2023-12-06 08:00:00",5891,12.37,9.64,574.5205
"2023-12-06 09:00:00",5892,12.37,10.11,586.256
"2023-12-06 10:00:00",5893,12.37,11.04,585.0423
"2023-12-06 11:00:00",5894,12.33,13.4,593.8455
"2023-12-06 12:00:00",5895,12.35,15,597.7711
"2023-12-06 13:00:00",5896,12.36,14.88,583.6794
"2023-12-06 14:00:00",5897,12.35,15.92,555.5185
"2023-12-06 15:00:00",5898,12.36,17.24,560.212
"2023-12-06 16:00:00",5899,12.36,17.29,506.8236
"2023-12-06 17:00:00",5900,12.36,15.95,500.3701
"2023-12-06 18:00:00",5901,12.34,13.97,434.9746
"2023-12-06 19:00:00",5902,12.32,12.12,413.0058
"2023-12-06 20:00:00",5903,12.32,10.67,406.3921
"2023-12-06 21:00:00",5904,12.31,9.59,404.175
"2023-12-06 22:00:00",5905,12.34,8.81,410.2624
"2023-12-06 23:00:00",5906,12.38,8.19,412.6127
"2023-12-07 00:00:00",5907,12.35,7.552,414.1431
"2023-12-07 01:00:00",5908,12.29,6.963,410.6252
"2023-12-07 02:00:00",5909,12.34,6.461,444.516
"2023-12-07 03:00:00",5910,12.37,6.048,544.7228
"2023-12-07 04:00:00",5911,12.39,5.7,556.4645
"2023-12-07 05:00:00",5912,12.39,5.354,581.1222
"2023-12-07 06:00:00",5913,12.41,4.923,586.4193
"2023-12-07 07:00:00",5914,12.41,4.579,559.5109
"2023-12-07 08:00:00",5915,12.42,4.342,617.1254
"2023-12-07 09:00:00",5916,12.42,5.182,622.3466
"2023-12-07 10:00:00",5917,12.41,7.356,621.0449
"2023-12-07 11:00:00",5918,12.31,11.91,639.6544
"2023-12-07 12:00:00",5919,12.29,15.02,669.9481
"2023-12-07 13:00:00",5920,12.3,15.51,673.4422
"2023-12-07 14:00:00",5921,12.14,18.48,1070.628
"2023-12-07 15:00:00",5922,12.15,19.92,973.238
"2023-12-07 16:00:00",5923,12.15,19.63,988.973
"2023-12-07 17:00:00",5924,12.15,18.23,1028.377
"2023-12-07 18:00:00",5925,12.14,16.14,1065.348
"2023-12-07 19:00:00",5926,12.13,14.35,1108.176
"2023-12-07 20:00:00",5927,12.13,12.98,1133.139
"2023-12-07 21:00:00",5928,12.12,12.09,1137.888
"2023-12-07 22:00:00",5929,12.12,11.52,1137.888
"2023-12-07 23:00:00",5930,12.12,11.27,1149.039
"2023-12-08 00:00:00",5931,12.12,11.13,1165.472
"2023-12-08 01:00:00",5932,12.11,10.9,1161.951
"2023-12-08 02:00:00",5933,12.11,10.88,1168.993
"2023-12-08 03:00:00",5934,12.11,10.93,1179.557
"2023-12-08 04:00:00",5935,12.11,10.88,1188.947
"2023-12-08 05:00:00",5936,12.11,10.81,1193.643
"2023-12-08 06:00:00",5937,12.1,10.74,1199.511
"2023-12-08 07:00:00",5938,12.1,10.58,1203.033
"2023-12-08 08:00:00",5939,12.1,10.61,1205.38
"2023-12-08 09:00:00",5940,12.1,11.47,1202.446
"2023-12-08 10:00:00",5941,12.1,13.64,1206.554
"2023-12-08 11:00:00",5942,12.1,17.06,1203.224
"2023-12-08 12:00:00",5943,12.11,19.55,1203.184
"2023-12-08 13:00:00",5944,12.1,20.99,1205.262
"2023-12-08 14:00:00",5945,12.1,21.15,1201.078
"2023-12-08 15:00:00",5946,12.1,20.42,1140.185
"2023-12-08 16:00:00",5947,12.1,19.55,1196.6
"2023-12-08 17:00:00",5948,12.1,18.84,1196.71
"2023-12-08 18:00:00",5949,12.1,18.02,1196.178
"2023-12-08 19:00:00",5950,12.1,17.29,1196.765
"2023-12-08 20:00:00",5951,12.1,16.94,1194.418
"2023-12-08 21:00:00",5952,12.09,16.61,1197.352
"2023-12-08 22:00:00",5953,12.09,16.29,1197.352
"2023-12-08 23:00:00",5954,12.09,16.17,1168.604
"2023-12-09 00:00:00",5955,12.08,16,1175.644
"2023-12-09 01:00:00",5956,12.08,15.53,43.50504
"2023-12-09 02:00:00",5957,12.07,15.12,42.53439
"2023-12-09 03:00:00",5958,12.07,14.9,42.68764
"2023-12-09 04:00:00",5959,12.07,14.95,43.26498
"2023-12-09 05:00:00",5960,12.07,14.92,43.65536
"2023-12-09 06:00:00",5961,12.07,14.75,42.69452
"2023-12-09 07:00:00",5962,12.07,14.56,43.20426
"2023-12-09 08:00:00",5963,12.06,14.49,42.4893
"2023-12-09 09:00:00",5964,12.07,15.17,43.28218
"2023-12-09 10:00:00",5965,12.07,17.39,133.0854
"2023-12-09 11:00:00",5966,12.05,21.7,42.27642
"2023-12-09 12:00:00",5967,12.06,24.25,43.70552
"2023-12-09 13:00:00",5968,12.06,24.87,42.84227
"2023-12-09 14:00:00",5969,12.06,26.72,43.13951
"2023-12-09 15:00:00",5970,12.08,27.34,43.67021
"2023-12-09 16:00:00",5971,12.07,27.25,42.3062
"2023-12-09 17:00:00",5972,12.07,24.92,42.82624
"2023-12-09 18:00:00",5973,12.06,22.95,43.57822
"2023-12-09 19:00:00",5974,12.07,21.53,42.89606
"2023-12-09 20:00:00",5975,12.06,20.45,42.83359
"2023-12-09 21:00:00",5976,12.06,19.57,44.64578
"2023-12-09 22:00:00",5977,12.05,18.92,43.04412
"2023-12-09 23:00:00",5978,12.05,18.38,44.1948
"2023-12-10 00:00:00",5979,12.06,17.92,43.26314
"2023-12-10 01:00:00",5980,12.06,17.49,43.95239
"2023-12-10 02:00:00",5981,12.06,17.14,44.41705
"2023-12-10 03:00:00",5982,12.05,16.86,43.28349
"2023-12-10 04:00:00",5983,12.05,16.61,42.87657
"2023-12-10 05:00:00",5984,12.05,16.46,43.32864
"2023-12-10 06:00:00",5985,12.05,16.36,43.14636
"2023-12-10 07:00:00",5986,12.05,16.46,42.40316
"2023-12-10 08:00:00",5987,12.05,16.69,43.81744
"2023-12-10 09:00:00",5988,12.05,17.41,43.65456
"2023-12-10 10:00:00",5989,12.05,19.42,43.73228
"2023-12-10 11:00:00",5990,12.05,21.62,43.72055
"2023-12-10 12:00:00",5991,12.05,23.18,43.55634
"2023-12-10 13:00:00",5992,12.05,23.87,43.47189
"2023-12-10 14:00:00",5993,12.05,23.61,43.35005
"2023-12-10 15:00:00",5994,12.05,21.64,44.43406
"2023-12-10 16:00:00",5995,12.05,19.89,43.37238
"2023-12-10 17:00:00",5996,12.05,19.18,43.90697
"2023-12-10 18:00:00",5997,12.04,18.82,43.59376
"2023-12-10 19:00:00",5998,12.04,18.58,43.74359
"2023-12-10 20:00:00",5999,12.04,18.58,43.6529
"2023-12-10 21:00:00",6000,12.04,18.69,43.59718
"2023-12-10 22:00:00",6001,12.04,16.66,660.5349
"2023-12-10 23:00:00",6002,12.02,14.85,1092.922
"2023-12-11 00:00:00",6003,12.02,13.97,1118.328
"2023-12-11 01:00:00",6004,12.02,12.74,1136.711
"2023-12-11 02:00:00",6005,12.01,11.52,1146.105
"2023-12-11 03:00:00",6006,12.01,10.38,1157.256
"2023-12-11 04:00:00",6007,12,9.5,1168.015
"2023-12-11 05:00:00",6008,12,8.79,1176.345
"2023-12-11 06:00:00",6009,12,8.1,43.31504
"2023-12-11 07:00:00",6010,11.99,7.399,44.79668
"2023-12-11 08:00:00",6011,11.99,6.852,43.66229
"2023-12-11 09:00:00",6012,11.99,7.268,43.83592
"2023-12-11 10:00:00",6013,11.99,8.3,43.55826
"2023-12-11 11:00:00",6014,11.98,11.47,43.60966
"2023-12-11 12:00:00",6015,11.99,14.37,44.98668
"2023-12-11 13:00:00",6016,11.99,13.64,228.263
"2023-12-11 14:00:00",6017,12,16.84,43.84061
"2023-12-11 15:00:00",6018,12,18.2,43.01322
"2023-12-11 16:00:00",6019,12,17.77,43.68739
"2023-12-11 17:00:00",6020,12,15.19,43.03888
"2023-12-11 18:00:00",6021,12,12.79,43.05874
"2023-12-11 19:00:00",6022,11.99,11.04,44.02896
"2023-12-11 20:00:00",6023,11.99,9.71,43.77437
"2023-12-11 21:00:00",6024,11.99,8.79,41.78529
"2023-12-11 22:00:00",6025,11.99,8.06,42.55141
"2023-12-11 23:00:00",6026,11.98,7.464,41.78573
"2023-12-12 00:00:00",6027,11.99,7.094,42.14014
"2023-12-12 01:00:00",6028,11.98,6.809,43.00285
"2023-12-12 02:00:00",6029,11.98,6.265,43.07889
"2023-12-12 03:00:00",6030,11.98,5.571,42.21618
"2023-12-12 04:00:00",6031,11.98,5.16,42.66284
"2023-12-12 05:00:00",6032,11.98,4.794,43.00552
"2023-12-12 06:00:00",6033,11.97,4.536,42.61274
"2023-12-12 07:00:00",6034,11.98,4.428,42.58068
"2023-12-12 08:00:00",6035,11.97,4.299,40.25214
"2023-12-12 09:00:00",6036,11.97,5.203,42.00285
"2023-12-12 10:00:00",6037,11.97,8.19,42.57437
"2023-12-12 11:00:00",6038,11.98,12.35,42.61804
"2023-12-12 12:00:00",6039,11.99,15.77,42.39566
"2023-12-12 13:00:00",6040,11.99,16.04,41.50114
"2023-12-12 14:00:00",6041,11.98,18.74,424.0884
"2023-12-12 15:00:00",6042,11.98,19.94,972.4857
"2023-12-12 16:00:00",6043,11.98,18.43,42.32753
"2023-12-12 17:00:00",6044,11.99,17.14,41.02955
"2023-12-12 18:00:00",6045,11.99,15.48,41.39345
"2023-12-12 19:00:00",6046,11.98,14.21,40.85735
"2023-12-12 20:00:00",6047,11.98,13.52,239.6254
"2023-12-12 21:00:00",6048,11.98,13.02,41.73735
"2023-12-12 22:00:00",6049,11.98,12.51,440.691
"2023-12-12 23:00:00",6050,11.97,12.12,1173.102
"2023-12-13 00:00:00",6051,11.97,11.73,1158.429
"2023-12-13 01:00:00",6052,11.97,11.38,42.9048
"2023-12-13 02:00:00",6053,11.97,11.04,497.5961
"2023-12-13 03:00:00",6054,11.97,10.83,234.299
"2023-12-13 04:00:00",6055,11.97,10.72,499.3568
"2023-12-13 05:00:00",6056,11.96,10.47,42.60896
"2023-12-13 06:00:00",6057,11.97,10.43,43.56909
"2023-12-13 07:00:00",6058,11.96,10.34,1154.321
"2023-12-13 08:00:00",6059,11.96,10.29,1158.429
"2023-12-13 09:00:00",6060,11.96,11.04,886.1144
"2023-12-13 10:00:00",6061,11.96,12.28,724.7209
"2023-12-13 11:00:00",6062,11.96,14.8,637.772
"2023-12-13 12:00:00",6063,11.96,16.12,596
"2023-12-13 13:00:00",6064,11.96,16.91,586.6128
"2023-12-13 14:00:00",6065,11.94,19.92,588.3571
"2023-12-13 15:00:00",6066,11.94,19.73,582.998
"2023-12-13 16:00:00",6067,11.95,18.82,696.3049
"2023-12-13 17:00:00",6068,11.95,17.59,653.4947
"2023-12-13 18:00:00",6069,11.94,16.29,603.6265
"2023-12-13 19:00:00",6070,11.93,15.41,588.9594
"2023-12-13 20:00:00",6071,11.93,14.9,615.3619
"2023-12-13 21:00:00",6072,11.94,14.52,618.2998
"2023-12-13 22:00:00",6073,11.93,14.16,610.7521
"2023-12-13 23:00:00",6074,11.93,13.64,721.7105
"2023-12-14 00:00:00",6075,11.94,13.12,181.1563
"2023-12-14 01:00:00",6076,11.94,12.72,89.62631
"2023-12-14 02:00:00",6077,11.94,12.6,145.8845
"2023-12-14 03:00:00",6078,11.94,12.02,347.1654
"2023-12-14 04:00:00",6079,11.94,11.56,1060.419
"2023-12-14 05:00:00",6080,11.94,11.24,1079.787
"2023-12-14 06:00:00",6081,11.93,11.06,43.5589
"2023-12-14 07:00:00",6082,11.93,11.04,342.3858
"2023-12-14 08:00:00",6083,11.93,11.15,43.22489
"2023-12-14 09:00:00",6084,11.93,12,42.88402
"2023-12-14 10:00:00",6085,11.93,13.49,43.00886
"2023-12-14 11:00:00",6086,11.93,15.58,43.1328
"2023-12-14 12:00:00",6087,11.93,17.92,43.55039
"2023-12-14 13:00:00",6088,11.88,19.55,476.8618
"2023-12-14 14:00:00",6089,11.8,21.1,610.5603
"2023-12-14 15:00:00",6090,11.81,21.4,580.5581
"2023-12-14 16:00:00",6091,11.82,19.84,645.7563
"2023-12-14 17:00:00",6092,11.83,18.89,622.9564
"2023-12-14 18:00:00",6093,11.81,17.82,526.1841
"2023-12-14 19:00:00",6094,11.8,16.89,537.9178
"2023-12-14 20:00:00",6095,11.82,16.04,556.6917
"2023-12-14 21:00:00",6096,11.82,15.43,566.6653
"2023-12-14 22:00:00",6097,11.81,14.88,611.2534
"2023-12-14 23:00:00",6098,11.82,14.61,583.1107
"2023-12-15 00:00:00",6099,11.81,14.28,563.1952
"2023-12-15 01:00:00",6100,11.81,13.64,538.5878
"2023-12-15 02:00:00",6101,11.82,13.42,505.1989
"2023-12-15 03:00:00",6102,11.81,13.21,500.5078
"2023-12-15 04:00:00",6103,11.81,12.98,494.6518
"2023-12-15 05:00:00",6104,11.79,12.79,495.8275
"2023-12-15 06:00:00",6105,11.8,12.65,497.0092
"2023-12-15 07:00:00",6106,11.77,12.16,509.3338
"2023-12-15 08:00:00",6107,11.78,11.63,506.3994
"2023-12-15 09:00:00",6108,11.77,12.09,497.0092
"2023-12-15 10:00:00",6109,11.78,13.85,477.0053
"2023-12-15 11:00:00",6110,11.8,16.32,453.7255
"2023-12-15 12:00:00",6111,11.78,19.36,443.9787
"2023-12-15 13:00:00",6112,11.81,19.81,487.3961
"2023-12-15 14:00:00",6113,11.83,21.02,477.9608
"2023-12-15 15:00:00",6114,11.83,20.96,426.2865
"2023-12-15 16:00:00",6115,11.85,20.48,385.6362
"2023-12-15 17:00:00",6116,11.83,19.47,363.1418
"2023-12-15 18:00:00",6117,11.82,18.28,351.1929
"2023-12-15 19:00:00",6118,11.8,17.39,341.4785
"2023-12-15 20:00:00",6119,11.8,16.66,43.1428
"2023-12-15 21:00:00",6120,11.82,16.04,44.37275
"2023-12-15 22:00:00",6121,11.79,15.55,43.01843
"2023-12-15 23:00:00",6122,11.79,15.19,43.37979
"2023-12-16 00:00:00",6123,11.8,14.8,43.20578
"2023-12-16 01:00:00",6124,11.8,14.68,43.93308
"2023-12-16 02:00:00",6125,11.78,14.42,42.35344
"2023-12-16 03:00:00",6126,11.78,14.3,43.36616
"2023-12-16 04:00:00",6127,11.79,14.16,323.5272
"2023-12-16 05:00:00",6128,11.8,13.82,326.6922
"2023-12-16 06:00:00",6129,11.8,13.64,161.1036
"2023-12-16 07:00:00",6130,11.78,13.49,43.17694
"2023-12-16 08:00:00",6131,11.79,13.59,322.9437
"2023-12-16 09:00:00",6132,11.78,13.99,42.86443
"2023-12-16 10:00:00",6133,11.78,14.83,42.92039
"2023-12-16 11:00:00",6134,11.77,15.82,42.53106
"2023-12-16 12:00:00",6135,11.78,16.36,43.16863
"2023-12-16 13:00:00",6136,11.78,16.46,43.25048
"2023-12-16 14:00:00",6137,11.77,16.79,42.80692
"2023-12-16 15:00:00",6138,11.79,17.04,43.08961
"2023-12-16 16:00:00",6139,11.78,17.19,327.9979
"2023-12-16 17:00:00",6140,11.79,17.36,42.57735
"2023-12-16 18:00:00",6141,11.78,17.44,43.11639
"2023-12-16 19:00:00",6142,11.79,17.54,42.91123
"2023-12-16 20:00:00",6143,11.8,17.62,43.46611
"2023-12-16 21:00:00",6144,11.78,17.54,42.20507
"2023-12-16 22:00:00",6145,11.77,17.49,43.33211
"2023-12-16 23:00:00",6146,11.77,17.51,44.8424
"2023-12-17 00:00:00",6147,11.77,17.54,44.58794
"2023-12-17 01:00:00",6148,11.77,17.54,43.993
"2023-12-17 02:00:00",6149,11.78,17.69,43.95169
"2023-12-17 03:00:00",6150,11.78,17.84,284.4173
"2023-12-17 04:00:00",6151,11.78,17.82,353.3006
"2023-12-17 05:00:00",6152,11.78,17.74,343.8124
"2023-12-17 06:00:00",6153,11.77,17.56,335.3768
"2023-12-17 07:00:00",6154,11.76,17.16,332.4583
"2023-12-17 08:00:00",6155,11.78,16.36,329.4689
"2023-12-17 09:00:00",6156,11.77,15.9,327.6285
"2023-12-17 10:00:00",6157,11.77,15.9,327.1593
"2023-12-17 11:00:00",6158,11.76,17.31,326.0764
"2023-12-17 12:00:00",6159,11.76,17.77,323.4297
"2023-12-17 13:00:00",6160,11.76,18.35,321.5535
"2023-12-17 14:00:00",6161,11.76,18.17,320.0316
"2023-12-17 15:00:00",6162,11.77,18.48,318.3906
"2023-12-17 16:00:00",6163,11.76,18.95,316.3989
"2023-12-17 17:00:00",6164,11.77,18.38,316.0479
"2023-12-17 18:00:00",6165,11.76,17.24,316.516
"2023-12-17 19:00:00",6166,11.76,16.44,313.682
"2023-12-17 20:00:00",6167,11.76,15.92,311.1065
"2023-12-17 21:00:00",6168,11.77,15.55,310.2858
"2023-12-17 22:00:00",6169,11.76,15.36,309.8174
"2023-12-17 23:00:00",6170,11.74,15.19,308.175
"2023-12-18 00:00:00",6171,11.76,15,308.8775
"2023-12-18 01:00:00",6172,11.75,14.75,306.4164
"2023-12-18 02:00:00",6173,11.75,14.59,307.12
"2023-12-18 03:00:00",6174,11.75,14.06,307.8241
